Date,High Temperature,Low Temperature,Precipitation,Ambrosia,Artemisia,Asteraceae,Alnus,Betula,Ericaceae,Carpinus,Castanea,Quercus,Chenopodium,Cupressaceae,Acer,Fraxinus,Gramineae,Fagus,Juncaceae,Aesculus,Larix,Corylus,Juglans,Umbellifereae,Ulmus,Urtica,Rumex,Populus,Pinaceae,Plantago,Platanus,Salix,Cyperaceae,Filipendula,Sambucus,Tilia,Mean Temperature,Year,Day of year
1992-03-24,4.5,0.4,1.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.45,1992,84
1992-03-25,5.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.5,1992,85
1992-03-26,2.7,0.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.6500000000000001,1992,86
1992-03-27,7.4,1.3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.3500000000000005,1992,87
1992-03-28,4.5,-0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.95,1992,88
1992-03-29,5.2,0.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,1992,89
1992-03-30,10.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.75,1992,90
1992-03-31,8.5,3.3,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.9,1992,91
1992-04-01,8.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1992,92
1992-04-02,5.7,0.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0500000000000003,1992,93
1992-04-03,9.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.300000000000001,1992,94
1992-04-04,9.1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.949999999999999,1992,95
1992-04-05,9.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.6499999999999995,1992,96
1992-04-06,10.5,0.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.45,1992,97
1992-04-07,12.7,2.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,7.5,1992,98
1992-04-08,14.0,4.4,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,36.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,9.2,1992,99
1992-04-09,14.3,3.5,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,8.9,1992,100
1992-04-10,16.0,4.8,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.4,1992,101
1992-04-11,17.1,6.9,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,1992,102
1992-04-12,16.3,6.1,0.1,0.0,0.0,0.0,0.0,202.0,0.0,7.0,0.0,0.0,0.0,82.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,11.2,1992,103
1992-04-13,9.7,3.5,0.8,0.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.6,1992,104
1992-04-14,14.8,4.4,3.3,0.0,0.0,0.0,0.0,110.0,0.0,18.0,0.0,2.0,0.0,7.0,0.0,88.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,9.600000000000001,1992,105
1992-04-15,8.2,1.8,4.8,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1992,106
1992-04-16,5.5,0.6,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.05,1992,107
1992-04-17,6.7,-0.5,4.4,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.1,1992,108
1992-04-18,11.8,4.4,1.3,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,1992,109
1992-04-19,13.4,4.4,1.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,8.9,1992,110
1992-04-20,12.1,0.7,0.0,0.0,0.0,0.0,0.0,515.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,6.3999999999999995,1992,111
1992-04-21,17.0,1.8,0.0,0.0,0.0,0.0,0.0,707.0,2.0,118.0,0.0,0.0,0.0,10.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.4,1992,112
1992-04-22,14.5,7.5,1.6,0.0,0.0,0.0,0.0,963.0,0.0,16.0,0.0,0.0,0.0,7.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,1992,113
1992-04-23,10.4,6.7,0.2,0.0,0.0,0.0,0.0,103.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.55,1992,114
1992-04-24,18.0,6.9,0.0,0.0,0.0,0.0,0.0,433.0,0.0,32.0,0.0,0.0,0.0,9.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,12.45,1992,115
1992-04-25,17.6,8.5,0.8,0.0,0.0,0.0,0.0,582.0,1.0,30.0,0.0,10.0,0.0,8.0,0.0,75.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,13.05,1992,116
1992-04-26,20.1,9.9,2.0,0.0,0.0,0.0,0.0,305.0,1.0,20.0,0.0,28.0,0.0,18.0,0.0,31.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,1992,117
1992-04-27,14.9,7.5,0.2,0.0,0.0,0.0,0.0,60.0,0.0,6.0,0.0,34.0,0.0,4.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.2,1992,118
1992-04-28,12.8,5.4,2.5,0.0,0.0,0.0,0.0,93.0,1.0,4.0,0.0,42.0,0.0,3.0,0.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,1992,119
1992-04-29,12.3,3.5,1.1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.9,1992,120
1992-04-30,12.5,1.6,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,1992,121
1992-05-01,15.0,6.0,5.5,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.5,1992,122
1992-05-02,12.7,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.85,1992,123
1992-05-03,12.5,3.2,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.85,1992,124
1992-05-04,22.4,4.2,0.0,0.0,0.0,1.0,0.0,37.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,2.0,1.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.299999999999999,1992,125
1992-05-05,17.4,7.2,0.0,0.0,0.0,1.0,0.0,26.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,7.0,3.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.299999999999999,1992,126
1992-05-06,18.8,7.3,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,48.0,0.0,1.0,0.0,5.0,3.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.05,1992,127
1992-05-07,19.8,5.8,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,2.0,3.0,112.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.8,1992,128
1992-05-08,13.8,5.4,0.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,9.600000000000001,1992,129
1992-05-09,11.1,3.3,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.199999999999999,1992,130
1992-05-10,14.1,7.6,10.7,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,122.0,0.0,0.0,0.0,0.0,2.0,56.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,1992,131
1992-05-11,12.1,5.3,13.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,59.0,0.0,0.0,2.0,1.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1992,132
1992-05-12,16.8,4.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,129.0,0.0,1.0,3.0,1.0,2.0,24.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,1992,133
1992-05-13,22.9,8.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,314.0,0.0,0.0,4.0,0.0,31.0,44.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.549999999999999,1992,134
1992-05-14,27.4,14.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,853.0,0.0,0.0,1.0,0.0,37.0,43.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,0.0,157.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,20.799999999999997,1992,135
1992-05-15,29.1,17.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1058.0,0.0,2.0,0.0,0.0,24.0,44.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,3.0,8.0,0.0,234.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,23.05,1992,136
1992-05-16,25.9,13.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1147.0,0.0,0.0,0.0,1.0,38.0,77.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,19.0,0.0,579.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,19.6,1992,137
1992-05-17,21.0,8.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,30.0,33.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,0.0,369.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,1992,138
1992-05-18,23.2,9.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,384.0,0.0,0.0,3.0,0.0,19.0,30.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,228.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.4,1992,139
1992-05-19,22.5,10.8,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,464.0,0.0,2.0,3.0,3.0,45.0,44.0,1.0,16.0,0.0,0.0,9.0,2.0,0.0,10.0,22.0,0.0,568.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,16.65,1992,140
1992-05-20,23.2,11.4,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,284.0,0.0,1.0,13.0,4.0,43.0,13.0,2.0,4.0,0.0,0.0,11.0,19.0,0.0,10.0,18.0,0.0,413.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,17.3,1992,141
1992-05-21,21.4,9.3,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,63.0,8.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,9.0,18.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.35,1992,142
1992-05-22,21.3,11.3,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,67.0,0.0,1.0,1.0,1.0,59.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0,11.0,0.0,155.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.3,1992,143
1992-05-23,25.6,14.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,84.0,0.0,1.0,6.0,0.0,71.0,14.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,15.0,0.0,511.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,19.950000000000003,1992,144
1992-05-24,25.3,12.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,106.0,1.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,10.0,24.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.9,1992,145
1992-05-25,22.6,13.8,1.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,92.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.200000000000003,1992,146
1992-05-26,25.3,12.9,16.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,85.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,8.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,1992,147
1992-05-27,22.7,12.8,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,92.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,18.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.75,1992,148
1992-05-28,22.8,12.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,2.0,2.0,174.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,25.0,0.0,113.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,17.8,1992,149
1992-05-29,17.7,11.1,7.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,67.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.399999999999999,1992,150
1992-05-30,21.4,10.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1992,151
1992-05-31,21.1,14.7,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.9,1992,152
1992-06-01,21.4,13.2,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.299999999999997,1992,153
1992-06-02,20.7,13.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,16.85,1992,154
1992-06-03,20.4,11.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.899999999999999,1992,155
1992-06-04,16.4,10.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.549999999999999,1992,156
1992-06-05,13.0,10.2,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.6,1992,157
1992-06-06,13.9,11.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.45,1992,158
1992-06-07,20.2,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,215.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,8.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,14.399999999999999,1992,159
1992-06-08,19.8,11.7,1.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,15.75,1992,160
1992-06-09,17.8,12.3,3.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.05,1992,161
1992-06-10,22.6,9.8,1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.200000000000003,1992,162
1992-06-11,20.1,11.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,15.75,1992,163
1992-06-12,16.8,10.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.600000000000001,1992,164
1992-06-13,23.2,11.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.3,1992,165
1992-06-14,25.3,15.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,20.15,1992,166
1992-06-15,26.8,16.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,141.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,21.6,1992,167
1992-06-16,28.5,15.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,140.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,8.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,20.0,0.0,21.95,1992,168
